STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
GHM00065459,"KOFORIDUA, GH",2011-12-16,,80,95,66
GHM00065459,"KOFORIDUA, GH",2011-12-20,,78,,
GHM00065459,"KOFORIDUA, GH",2011-12-24,,80,,73
GHM00065459,"KOFORIDUA, GH",2011-12-27,,87,94,
GHM00065459,"KOFORIDUA, GH",2011-12-28,,84,93,76
GHM00065459,"KOFORIDUA, GH",2011-12-29,,81,86,
GHM00065459,"KOFORIDUA, GH",2011-12-31,,82,92,64
GHM00065459,"KOFORIDUA, GH",2012-01-01,,85,96,
GHM00065459,"KOFORIDUA, GH",2012-01-02,,82,94,69
GHM00065459,"KOFORIDUA, GH",2012-01-03,,84,94,72
GHM00065459,"KOFORIDUA, GH",2012-01-04,,74,,67
GHM00065459,"KOFORIDUA, GH",2012-01-06,,85,94,
GHM00065459,"KOFORIDUA, GH",2012-01-07,,81,,71
GHM00065459,"KOFORIDUA, GH",2012-01-08,,84,96,71
GHM00065459,"KOFORIDUA, GH",2012-01-09,,79,,71
GHM00065459,"KOFORIDUA, GH",2012-01-10,,87,95,
GHM00065459,"KOFORIDUA, GH",2012-01-11,,85,,74
GHM00065459,"KOFORIDUA, GH",2012-01-13,,76,,69
GHM00065459,"KOFORIDUA, GH",2012-01-16,,80,94,
GHM00065459,"KOFORIDUA, GH",2012-01-17,,80,94,62
GHM00065459,"KOFORIDUA, GH",2012-01-18,,77,,63
GHM00065459,"KOFORIDUA, GH",2012-01-20,,83,92,70
GHM00065459,"KOFORIDUA, GH",2012-01-21,,84,,
GHM00065459,"KOFORIDUA, GH",2012-01-22,,83,93,
GHM00065459,"KOFORIDUA, GH",2012-01-24,,80,,
GHM00065459,"KOFORIDUA, GH",2012-01-25,,89,,
GHM00065459,"KOFORIDUA, GH",2012-01-26,,84,95,72
GHM00065459,"KOFORIDUA, GH",2012-01-27,,84,94,75
GHM00065459,"KOFORIDUA, GH",2012-01-28,,83,,76
GHM00065459,"KOFORIDUA, GH",2012-01-30,,83,,73
GHM00065459,"KOFORIDUA, GH",2012-01-31,0,81,97,72
GHM00065459,"KOFORIDUA, GH",2012-02-01,,84,,
GHM00065459,"KOFORIDUA, GH",2012-02-02,,81,96,
GHM00065459,"KOFORIDUA, GH",2012-02-03,,80,,72
GHM00065459,"KOFORIDUA, GH",2012-02-05,,85,94,
GHM00065459,"KOFORIDUA, GH",2012-02-07,,80,93,71
GHM00065459,"KOFORIDUA, GH",2012-02-08,,80,96,68
GHM00065459,"KOFORIDUA, GH",2012-02-09,,80,97,67
GHM00065459,"KOFORIDUA, GH",2012-02-10,,78,,67
GHM00065459,"KOFORIDUA, GH",2012-02-11,,83,94,72
GHM00065459,"KOFORIDUA, GH",2012-02-12,,83,,73
GHM00065459,"KOFORIDUA, GH",2012-02-13,,84,,74
GHM00065459,"KOFORIDUA, GH",2012-02-14,,87,97,74
GHM00065459,"KOFORIDUA, GH",2012-02-15,,86,91,
GHM00065459,"KOFORIDUA, GH",2012-02-16,,82,,74
GHM00065459,"KOFORIDUA, GH",2012-02-17,,83,,75
GHM00065459,"KOFORIDUA, GH",2012-02-20,,85,98,
GHM00065459,"KOFORIDUA, GH",2012-02-21,,79,86,
GHM00065459,"KOFORIDUA, GH",2012-02-22,,83,,
GHM00065459,"KOFORIDUA, GH",2012-02-23,,79,,
GHM00065459,"KOFORIDUA, GH",2012-02-24,0.47,81,96,71
GHM00065459,"KOFORIDUA, GH",2012-02-25,0,81,95,72
GHM00065459,"KOFORIDUA, GH",2012-03-05,0.31,82,93,74
GHM00065459,"KOFORIDUA, GH",2012-03-06,0,82,93,
GHM00065459,"KOFORIDUA, GH",2012-03-07,0.91,80,94,71
GHM00065459,"KOFORIDUA, GH",2012-03-08,0.28,78,,
GHM00065459,"KOFORIDUA, GH",2012-03-09,0,80,93,75
GHM00065459,"KOFORIDUA, GH",2012-03-10,0.2,84,,75
GHM00065459,"KOFORIDUA, GH",2012-03-12,0,84,95,75
GHM00065459,"KOFORIDUA, GH",2012-03-14,,84,,76
GHM00065459,"KOFORIDUA, GH",2012-03-15,,87,,
GHM00065459,"KOFORIDUA, GH",2012-03-16,0.12,84,,72
GHM00065459,"KOFORIDUA, GH",2012-03-17,0,82,,77
GHM00065459,"KOFORIDUA, GH",2012-03-19,,82,92,
GHM00065459,"KOFORIDUA, GH",2012-03-20,,87,94,
GHM00065459,"KOFORIDUA, GH",2012-03-21,,87,,
GHM00065459,"KOFORIDUA, GH",2012-03-22,0.2,82,95,78
GHM00065459,"KOFORIDUA, GH",2012-03-23,0,85,,78
GHM00065459,"KOFORIDUA, GH",2012-03-24,,82,,79
GHM00065459,"KOFORIDUA, GH",2012-03-26,,85,,
GHM00065459,"KOFORIDUA, GH",2012-03-27,,81,94,76
GHM00065459,"KOFORIDUA, GH",2012-03-28,,86,94,
GHM00065459,"KOFORIDUA, GH",2012-03-29,,85,,
GHM00065459,"KOFORIDUA, GH",2012-03-30,,82,92,
GHM00065459,"KOFORIDUA, GH",2012-03-31,,85,93,72
GHM00065459,"KOFORIDUA, GH",2012-04-01,,84,94,75
GHM00065459,"KOFORIDUA, GH",2012-04-03,0.91,81,91,72
GHM00065459,"KOFORIDUA, GH",2012-04-04,0,80,87,
GHM00065459,"KOFORIDUA, GH",2012-04-05,0.35,81,,72
GHM00065459,"KOFORIDUA, GH",2012-04-06,0,79,,75
GHM00065459,"KOFORIDUA, GH",2012-04-07,0,82,,77
GHM00065459,"KOFORIDUA, GH",2012-04-08,,86,,
GHM00065459,"KOFORIDUA, GH",2012-04-09,0.28,82,,74
GHM00065459,"KOFORIDUA, GH",2012-04-10,0.28,84,92,73
GHM00065459,"KOFORIDUA, GH",2012-04-11,0,83,95,74
GHM00065459,"KOFORIDUA, GH",2012-04-12,,85,,76
GHM00065459,"KOFORIDUA, GH",2012-04-13,0.63,83,90,71
GHM00065459,"KOFORIDUA, GH",2012-04-14,0,86,94,
GHM00065459,"KOFORIDUA, GH",2012-04-15,,88,,
GHM00065459,"KOFORIDUA, GH",2012-04-16,,82,92,76
GHM00065459,"KOFORIDUA, GH",2012-04-17,,78,,
GHM00065459,"KOFORIDUA, GH",2012-04-18,0,82,94,73
GHM00065459,"KOFORIDUA, GH",2012-04-19,,84,94,
GHM00065459,"KOFORIDUA, GH",2012-04-20,0.08,83,92,72
GHM00065459,"KOFORIDUA, GH",2012-04-21,0,83,94,73
GHM00065459,"KOFORIDUA, GH",2012-04-22,,83,,75
GHM00065459,"KOFORIDUA, GH",2012-04-23,,84,93,76
GHM00065459,"KOFORIDUA, GH",2012-04-24,,87,94,
GHM00065459,"KOFORIDUA, GH",2012-04-25,,80,84,76
GHM00065459,"KOFORIDUA, GH",2012-04-26,,86,93,
GHM00065459,"KOFORIDUA, GH",2012-04-27,,82,96,
GHM00065459,"KOFORIDUA, GH",2012-04-28,,85,,77
GHM00065459,"KOFORIDUA, GH",2012-04-29,,84,95,75
GHM00065459,"KOFORIDUA, GH",2012-04-30,,85,,76
GHM00065459,"KOFORIDUA, GH",2012-05-01,,82,,75
GHM00065459,"KOFORIDUA, GH",2012-05-02,,85,,75
GHM00065459,"KOFORIDUA, GH",2012-05-04,0.28,81,90,71
GHM00065459,"KOFORIDUA, GH",2012-05-05,0,79,94,72
GHM00065459,"KOFORIDUA, GH",2012-05-06,,84,,76
GHM00065459,"KOFORIDUA, GH",2012-05-07,,84,,77
GHM00065459,"KOFORIDUA, GH",2012-05-08,,85,96,74
GHM00065459,"KOFORIDUA, GH",2012-05-09,,86,92,
GHM00065459,"KOFORIDUA, GH",2012-05-10,,78,,74
GHM00065459,"KOFORIDUA, GH",2012-05-14,,81,91,
GHM00065459,"KOFORIDUA, GH",2012-05-15,0.2,80,89,72
GHM00065459,"KOFORIDUA, GH",2012-05-16,0,83,,75
GHM00065459,"KOFORIDUA, GH",2012-05-17,,83,93,
GHM00065459,"KOFORIDUA, GH",2012-05-18,,82,94,74
GHM00065459,"KOFORIDUA, GH",2012-05-21,,79,,74
GHM00065459,"KOFORIDUA, GH",2012-05-26,0.87,77,,73
GHM00065459,"KOFORIDUA, GH",2012-05-27,0,76,,72
GHM00065459,"KOFORIDUA, GH",2012-06-03,1.14,79,,70
GHM00065459,"KOFORIDUA, GH",2012-06-11,,83,,74
GHM00065459,"KOFORIDUA, GH",2012-06-12,,80,85,75
GHM00065459,"KOFORIDUA, GH",2012-06-13,,82,84,
GHM00065459,"KOFORIDUA, GH",2012-06-14,,81,87,
GHM00065459,"KOFORIDUA, GH",2012-06-15,,80,86,76
GHM00065459,"KOFORIDUA, GH",2012-06-16,,79,,74
GHM00065459,"KOFORIDUA, GH",2012-06-24,0,80,,73
GHM00065459,"KOFORIDUA, GH",2012-06-25,0.04,76,86,73
GHM00065459,"KOFORIDUA, GH",2012-06-28,,77,,
GHM00065459,"KOFORIDUA, GH",2012-06-29,1.77,78,,72
GHM00065459,"KOFORIDUA, GH",2012-06-30,0.02,78,,72
GHM00065459,"KOFORIDUA, GH",2012-07-03,,76,82,
GHM00065459,"KOFORIDUA, GH",2012-07-04,,76,82,71
GHM00065459,"KOFORIDUA, GH",2012-07-05,,78,86,72
GHM00065459,"KOFORIDUA, GH",2012-07-09,,81,85,
GHM00065459,"KOFORIDUA, GH",2012-07-10,0.01,80,,72
GHM00065459,"KOFORIDUA, GH",2012-07-11,0,80,,71
GHM00065459,"KOFORIDUA, GH",2012-07-12,,77,,72
GHM00065459,"KOFORIDUA, GH",2012-07-13,,82,89,72
GHM00065459,"KOFORIDUA, GH",2012-07-14,,80,,
GHM00065459,"KOFORIDUA, GH",2012-07-15,0,75,81,73
GHM00065459,"KOFORIDUA, GH",2012-07-16,0.16,78,84,72
GHM00065459,"KOFORIDUA, GH",2012-07-17,0,79,88,71
GHM00065459,"KOFORIDUA, GH",2012-07-18,,78,87,71
GHM00065459,"KOFORIDUA, GH",2012-08-08,,77,82,
GHM00065459,"KOFORIDUA, GH",2012-08-09,,76,,68
GHM00065459,"KOFORIDUA, GH",2012-08-10,,77,,70
GHM00065459,"KOFORIDUA, GH",2012-08-11,0.02,75,81,71
GHM00065459,"KOFORIDUA, GH",2012-08-12,0,78,87,
GHM00065459,"KOFORIDUA, GH",2012-08-13,,79,85,
GHM00065459,"KOFORIDUA, GH",2012-08-14,,76,82,70
GHM00065459,"KOFORIDUA, GH",2012-08-15,,74,,70
GHM00065459,"KOFORIDUA, GH",2012-08-16,,78,,
GHM00065459,"KOFORIDUA, GH",2012-08-17,,79,88,
GHM00065459,"KOFORIDUA, GH",2012-08-18,,76,81,70
GHM00065459,"KOFORIDUA, GH",2012-08-19,0.02,76,81,72
GHM00065459,"KOFORIDUA, GH",2012-08-20,0.31,78,,71
GHM00065459,"KOFORIDUA, GH",2012-08-21,0,78,89,71
GHM00065459,"KOFORIDUA, GH",2012-08-22,,78,84,
GHM00065459,"KOFORIDUA, GH",2012-08-23,,78,84,
GHM00065459,"KOFORIDUA, GH",2012-08-24,,78,,
GHM00065459,"KOFORIDUA, GH",2012-08-25,,76,84,72
GHM00065459,"KOFORIDUA, GH",2012-08-27,0,79,87,71
GHM00065459,"KOFORIDUA, GH",2012-08-28,0.28,78,84,72
GHM00065459,"KOFORIDUA, GH",2012-08-29,0,79,87,
GHM00065459,"KOFORIDUA, GH",2012-08-31,,78,,74
GHM00065459,"KOFORIDUA, GH",2012-09-01,,79,85,
GHM00065459,"KOFORIDUA, GH",2012-09-02,,80,,
GHM00065459,"KOFORIDUA, GH",2012-09-05,,78,,
GHM00065459,"KOFORIDUA, GH",2012-09-06,,77,87,72
GHM00065459,"KOFORIDUA, GH",2012-09-07,,76,,72
GHM00065459,"KOFORIDUA, GH",2012-09-08,1.77,78,89,71
GHM00065459,"KOFORIDUA, GH",2012-09-09,0.28,80,,72
GHM00065459,"KOFORIDUA, GH",2012-09-11,0.04,76,,72
GHM00065459,"KOFORIDUA, GH",2012-09-12,0,79,85,
GHM00065459,"KOFORIDUA, GH",2012-09-13,0.08,78,88,72
GHM00065459,"KOFORIDUA, GH",2012-09-14,0,78,87,71
GHM00065459,"KOFORIDUA, GH",2012-09-16,,80,87,
GHM00065459,"KOFORIDUA, GH",2012-09-17,,79,,
GHM00065459,"KOFORIDUA, GH",2012-09-18,,78,90,
GHM00065459,"KOFORIDUA, GH",2012-09-20,0.16,77,,73
GHM00065459,"KOFORIDUA, GH",2012-09-21,0,82,91,
GHM00065459,"KOFORIDUA, GH",2012-09-22,,82,90,
GHM00065459,"KOFORIDUA, GH",2012-09-23,,78,,73
GHM00065459,"KOFORIDUA, GH",2012-09-24,0.31,82,92,72
GHM00065459,"KOFORIDUA, GH",2012-09-25,0,80,,75
GHM00065459,"KOFORIDUA, GH",2012-09-26,0,81,,74
GHM00065459,"KOFORIDUA, GH",2012-09-28,,80,89,
GHM00065459,"KOFORIDUA, GH",2012-09-30,0.04,79,88,70
GHM00065459,"KOFORIDUA, GH",2012-10-02,,81,89,
GHM00065459,"KOFORIDUA, GH",2012-10-03,,78,87,73
GHM00065459,"KOFORIDUA, GH",2012-10-04,,80,,74
GHM00065459,"KOFORIDUA, GH",2012-10-05,0.35,80,,72
GHM00065459,"KOFORIDUA, GH",2012-10-06,0,78,90,73
GHM00065459,"KOFORIDUA, GH",2012-10-07,,80,86,
GHM00065459,"KOFORIDUA, GH",2012-10-08,0.39,80,90,72
GHM00065459,"KOFORIDUA, GH",2012-10-09,0,81,90,
GHM00065459,"KOFORIDUA, GH",2012-10-10,,79,,74
GHM00065459,"KOFORIDUA, GH",2012-10-13,,79,88,74
GHM00065459,"KOFORIDUA, GH",2012-10-16,0.02,81,91,72
GHM00065459,"KOFORIDUA, GH",2012-10-17,0,85,,
GHM00065459,"KOFORIDUA, GH",2012-10-18,0.24,81,90,74
GHM00065459,"KOFORIDUA, GH",2012-10-19,0,78,,
GHM00065459,"KOFORIDUA, GH",2012-10-20,1.14,76,,69
GHM00065459,"KOFORIDUA, GH",2012-11-13,,80,,74
GHM00065459,"KOFORIDUA, GH",2012-11-17,,81,92,76
GHM00065459,"KOFORIDUA, GH",2012-11-18,,82,,76
GHM00065459,"KOFORIDUA, GH",2012-11-19,,80,,75
GHM00065459,"KOFORIDUA, GH",2012-11-21,,83,92,
GHM00065459,"KOFORIDUA, GH",2012-11-22,,83,,74
GHM00065459,"KOFORIDUA, GH",2012-11-23,0.08,78,91,73
GHM00065459,"KOFORIDUA, GH",2012-12-03,,80,,
GHM00065459,"KOFORIDUA, GH",2012-12-06,,80,91,
GHM00065459,"KOFORIDUA, GH",2012-12-07,,82,90,
GHM00065459,"KOFORIDUA, GH",2012-12-11,,80,91,
GHM00065459,"KOFORIDUA, GH",2012-12-15,,84,92,
GHM00065459,"KOFORIDUA, GH",2012-12-16,,81,92,
GHM00065459,"KOFORIDUA, GH",2012-12-17,,82,,
GHM00065459,"KOFORIDUA, GH",2012-12-23,,82,,71
GHM00065459,"KOFORIDUA, GH",2012-12-26,,83,,
GHM00065459,"KOFORIDUA, GH",2013-01-02,,80,,63
GHM00065459,"KOFORIDUA, GH",2013-01-06,,84,92,
GHM00065459,"KOFORIDUA, GH",2013-01-08,,78,,
GHM00065459,"KOFORIDUA, GH",2013-01-10,,83,93,
GHM00065459,"KOFORIDUA, GH",2013-01-14,,86,,
GHM00065459,"KOFORIDUA, GH",2013-01-18,,82,,
GHM00065459,"KOFORIDUA, GH",2013-01-20,,86,97,
GHM00065459,"KOFORIDUA, GH",2013-01-22,,83,,76
GHM00065459,"KOFORIDUA, GH",2013-01-26,,82,,74
GHM00065459,"KOFORIDUA, GH",2013-01-27,,80,,71
GHM00065459,"KOFORIDUA, GH",2013-01-30,,80,,67
GHM00065459,"KOFORIDUA, GH",2013-01-31,,85,95,
GHM00065459,"KOFORIDUA, GH",2013-02-01,,79,,67
GHM00065459,"KOFORIDUA, GH",2013-02-02,,80,,
GHM00065459,"KOFORIDUA, GH",2013-02-05,,86,95,
GHM00065459,"KOFORIDUA, GH",2013-02-06,,86,95,
GHM00065459,"KOFORIDUA, GH",2013-02-07,,83,,76
GHM00065459,"KOFORIDUA, GH",2013-02-08,,85,,
GHM00065459,"KOFORIDUA, GH",2013-02-10,,86,95,
GHM00065459,"KOFORIDUA, GH",2013-02-11,,87,,
GHM00065459,"KOFORIDUA, GH",2013-02-12,,81,,77
GHM00065459,"KOFORIDUA, GH",2013-02-13,,83,97,78
GHM00065459,"KOFORIDUA, GH",2013-02-15,,82,,73
GHM00065459,"KOFORIDUA, GH",2013-02-18,,84,88,
GHM00065459,"KOFORIDUA, GH",2013-02-20,,83,97,77
GHM00065459,"KOFORIDUA, GH",2013-02-21,,84,,77
GHM00065459,"KOFORIDUA, GH",2013-02-22,,82,,74
GHM00065459,"KOFORIDUA, GH",2013-02-23,,82,,73
GHM00065459,"KOFORIDUA, GH",2013-02-25,,81,97,
GHM00065459,"KOFORIDUA, GH",2013-02-26,0,85,97,76
GHM00065459,"KOFORIDUA, GH",2013-02-27,,83,,76
GHM00065459,"KOFORIDUA, GH",2013-02-28,,87,99,78
GHM00065459,"KOFORIDUA, GH",2013-03-02,,85,99,
GHM00065459,"KOFORIDUA, GH",2013-03-03,,87,,
GHM00065459,"KOFORIDUA, GH",2013-03-04,,87,,
GHM00065459,"KOFORIDUA, GH",2013-03-05,,82,96,71
GHM00065459,"KOFORIDUA, GH",2013-03-07,,84,96,77
GHM00065459,"KOFORIDUA, GH",2013-03-08,,89,98,
GHM00065459,"KOFORIDUA, GH",2013-03-09,0,83,,
GHM00065459,"KOFORIDUA, GH",2013-03-10,,82,89,
GHM00065459,"KOFORIDUA, GH",2013-03-11,,87,95,
GHM00065459,"KOFORIDUA, GH",2013-03-12,,84,,74
GHM00065459,"KOFORIDUA, GH",2013-03-13,,82,,76
GHM00065459,"KOFORIDUA, GH",2013-03-15,,81,,76
GHM00065459,"KOFORIDUA, GH",2013-03-17,,86,93,
GHM00065459,"KOFORIDUA, GH",2013-03-18,,84,,75
GHM00065459,"KOFORIDUA, GH",2013-03-19,,83,,76
GHM00065459,"KOFORIDUA, GH",2013-03-20,,85,97,
GHM00065459,"KOFORIDUA, GH",2013-03-21,,83,,73
GHM00065459,"KOFORIDUA, GH",2013-03-22,,81,,
GHM00065459,"KOFORIDUA, GH",2013-03-23,,82,93,
GHM00065459,"KOFORIDUA, GH",2013-03-24,,82,,74
GHM00065459,"KOFORIDUA, GH",2013-03-25,,87,96,
GHM00065459,"KOFORIDUA, GH",2013-03-26,,81,95,
GHM00065459,"KOFORIDUA, GH",2013-03-27,,83,,74
GHM00065459,"KOFORIDUA, GH",2013-03-28,,82,88,
GHM00065459,"KOFORIDUA, GH",2013-03-29,,85,,
GHM00065459,"KOFORIDUA, GH",2013-04-01,0.31,82,,73
GHM00065459,"KOFORIDUA, GH",2013-04-02,0,78,,74
GHM00065459,"KOFORIDUA, GH",2013-04-03,0.2,81,,71
GHM00065459,"KOFORIDUA, GH",2013-04-05,,88,,
GHM00065459,"KOFORIDUA, GH",2013-04-06,,85,,
GHM00065459,"KOFORIDUA, GH",2013-04-07,,84,,
GHM00065459,"KOFORIDUA, GH",2013-04-09,,85,,74
GHM00065459,"KOFORIDUA, GH",2013-04-12,,85,97,
GHM00065459,"KOFORIDUA, GH",2013-04-14,0.01,86,97,74
GHM00065459,"KOFORIDUA, GH",2013-04-15,0,85,,
GHM00065459,"KOFORIDUA, GH",2013-04-16,,85,96,
GHM00065459,"KOFORIDUA, GH",2013-04-18,0.39,81,,74
GHM00065459,"KOFORIDUA, GH",2013-04-19,0,82,92,74
GHM00065459,"KOFORIDUA, GH",2013-04-20,,85,,
GHM00065459,"KOFORIDUA, GH",2013-04-21,,83,95,
GHM00065459,"KOFORIDUA, GH",2013-04-22,0,78,,74
GHM00065459,"KOFORIDUA, GH",2013-04-24,,82,95,72
GHM00065459,"KOFORIDUA, GH",2013-04-25,,87,,
GHM00065459,"KOFORIDUA, GH",2013-04-26,,79,,
GHM00065459,"KOFORIDUA, GH",2013-04-27,,80,,
GHM00065459,"KOFORIDUA, GH",2013-04-29,,85,93,
GHM00065459,"KOFORIDUA, GH",2013-04-30,,85,94,
GHM00065459,"KOFORIDUA, GH",2013-05-01,,77,,
GHM00065459,"KOFORIDUA, GH",2013-05-02,0.43,83,93,72
GHM00065459,"KOFORIDUA, GH",2013-05-04,,83,,
GHM00065459,"KOFORIDUA, GH",2013-05-06,,81,,
GHM00065459,"KOFORIDUA, GH",2013-05-07,,83,91,
GHM00065459,"KOFORIDUA, GH",2013-05-09,,83,92,
GHM00065459,"KOFORIDUA, GH",2013-05-10,,83,,
GHM00065459,"KOFORIDUA, GH",2013-05-11,,76,85,
GHM00065459,"KOFORIDUA, GH",2013-05-12,,83,91,71
GHM00065459,"KOFORIDUA, GH",2013-05-14,,82,,
GHM00065459,"KOFORIDUA, GH",2013-05-16,,81,,
GHM00065459,"KOFORIDUA, GH",2013-05-19,0.08,81,90,72
GHM00065459,"KOFORIDUA, GH",2013-05-20,0,82,,
GHM00065459,"KOFORIDUA, GH",2013-05-21,,80,,
GHM00065459,"KOFORIDUA, GH",2013-05-22,,87,,
GHM00065459,"KOFORIDUA, GH",2013-05-23,,84,,
GHM00065459,"KOFORIDUA, GH",2013-05-24,,83,,74
GHM00065459,"KOFORIDUA, GH",2013-05-25,,86,,
GHM00065459,"KOFORIDUA, GH",2013-05-26,,80,84,
GHM00065459,"KOFORIDUA, GH",2013-05-27,,79,89,
GHM00065459,"KOFORIDUA, GH",2013-05-28,,80,,71
GHM00065459,"KOFORIDUA, GH",2013-05-30,,81,,
GHM00065459,"KOFORIDUA, GH",2013-05-31,,81,,
GHM00065459,"KOFORIDUA, GH",2013-06-01,,81,,
GHM00065459,"KOFORIDUA, GH",2013-06-03,,78,84,
GHM00065459,"KOFORIDUA, GH",2013-06-04,,84,,
GHM00065459,"KOFORIDUA, GH",2013-06-05,,79,90,
GHM00065459,"KOFORIDUA, GH",2013-06-06,,77,,
GHM00065459,"KOFORIDUA, GH",2013-06-07,,78,,71
GHM00065459,"KOFORIDUA, GH",2013-06-10,,77,,
GHM00065459,"KOFORIDUA, GH",2013-06-11,0.2,78,,
GHM00065459,"KOFORIDUA, GH",2013-06-13,,80,88,
GHM00065459,"KOFORIDUA, GH",2013-06-14,,83,90,
GHM00065459,"KOFORIDUA, GH",2013-06-15,0,79,88,74
GHM00065459,"KOFORIDUA, GH",2013-06-16,1.3,81,,72
GHM00065459,"KOFORIDUA, GH",2013-06-17,0,80,,75
GHM00065459,"KOFORIDUA, GH",2013-06-18,,83,,
GHM00065459,"KOFORIDUA, GH",2013-06-19,,82,86,
GHM00065459,"KOFORIDUA, GH",2013-06-20,0,79,,75
GHM00065459,"KOFORIDUA, GH",2013-06-21,0,80,85,75
GHM00065459,"KOFORIDUA, GH",2013-06-23,,79,88,72
GHM00065459,"KOFORIDUA, GH",2013-06-24,,80,85,
GHM00065459,"KOFORIDUA, GH",2013-06-25,,78,,
GHM00065459,"KOFORIDUA, GH",2013-06-26,,80,,
GHM00065459,"KOFORIDUA, GH",2013-06-27,,75,,72
GHM00065459,"KOFORIDUA, GH",2013-06-28,,83,86,
GHM00065459,"KOFORIDUA, GH",2013-06-30,,80,84,
GHM00065459,"KOFORIDUA, GH",2013-07-01,,78,81,
GHM00065459,"KOFORIDUA, GH",2013-07-02,,79,,71
GHM00065459,"KOFORIDUA, GH",2013-07-03,,80,85,
GHM00065459,"KOFORIDUA, GH",2013-07-04,,80,86,
GHM00065459,"KOFORIDUA, GH",2013-07-05,0.12,76,84,73
GHM00065459,"KOFORIDUA, GH",2013-07-06,0,79,,
GHM00065459,"KOFORIDUA, GH",2013-07-08,0.35,76,,73
GHM00065459,"KOFORIDUA, GH",2013-07-10,,80,,
GHM00065459,"KOFORIDUA, GH",2013-07-11,,77,,73
GHM00065459,"KOFORIDUA, GH",2013-07-14,,79,,
GHM00065459,"KOFORIDUA, GH",2013-07-15,0,77,,73
GHM00065459,"KOFORIDUA, GH",2013-07-16,,80,,
GHM00065459,"KOFORIDUA, GH",2013-07-17,,77,,73
GHM00065459,"KOFORIDUA, GH",2013-07-18,,81,87,
GHM00065459,"KOFORIDUA, GH",2013-07-19,,78,82,
GHM00065459,"KOFORIDUA, GH",2013-07-20,0,75,,74
GHM00065459,"KOFORIDUA, GH",2013-07-21,0.02,77,,73
GHM00065459,"KOFORIDUA, GH",2013-07-24,,75,,
GHM00065459,"KOFORIDUA, GH",2013-07-25,,74,,
GHM00065459,"KOFORIDUA, GH",2013-07-26,,74,85,72
GHM00065459,"KOFORIDUA, GH",2013-07-30,,78,85,
GHM00065459,"KOFORIDUA, GH",2013-07-31,,77,,
GHM00065459,"KOFORIDUA, GH",2013-08-01,,76,,72
GHM00065459,"KOFORIDUA, GH",2013-08-04,,76,,
GHM00065459,"KOFORIDUA, GH",2013-08-07,,80,82,
GHM00065459,"KOFORIDUA, GH",2013-08-09,,75,,
GHM00065459,"KOFORIDUA, GH",2013-08-10,,76,,
GHM00065459,"KOFORIDUA, GH",2013-08-12,,75,80,
GHM00065459,"KOFORIDUA, GH",2013-08-13,,78,,
GHM00065459,"KOFORIDUA, GH",2013-08-14,,76,,
GHM00065459,"KOFORIDUA, GH",2013-08-16,0,73,,71
GHM00065459,"KOFORIDUA, GH",2013-08-19,,77,86,
GHM00065459,"KOFORIDUA, GH",2013-08-20,,77,,
GHM00065459,"KOFORIDUA, GH",2013-08-23,,78,82,
GHM00065459,"KOFORIDUA, GH",2013-08-24,,78,82,
GHM00065459,"KOFORIDUA, GH",2013-08-25,,78,,
GHM00065459,"KOFORIDUA, GH",2013-08-28,,80,,
GHM00065459,"KOFORIDUA, GH",2013-08-29,,78,,72
GHM00065459,"KOFORIDUA, GH",2013-09-01,0,80,,73
GHM00065459,"KOFORIDUA, GH",2013-09-03,,79,,73
GHM00065459,"KOFORIDUA, GH",2013-09-04,,80,,
GHM00065459,"KOFORIDUA, GH",2013-09-05,0,77,,74
GHM00065459,"KOFORIDUA, GH",2013-09-07,,82,90,
GHM00065459,"KOFORIDUA, GH",2013-09-08,,76,,
GHM00065459,"KOFORIDUA, GH",2013-09-09,0.16,78,,73
GHM00065459,"KOFORIDUA, GH",2013-09-11,,80,88,
GHM00065459,"KOFORIDUA, GH",2013-09-12,,79,84,
GHM00065459,"KOFORIDUA, GH",2013-09-13,,76,,72
GHM00065459,"KOFORIDUA, GH",2013-09-14,,76,,
GHM00065459,"KOFORIDUA, GH",2013-09-16,,80,88,
GHM00065459,"KOFORIDUA, GH",2013-09-17,,83,,
GHM00065459,"KOFORIDUA, GH",2013-09-18,,80,,
GHM00065459,"KOFORIDUA, GH",2013-09-19,,81,90,
GHM00065459,"KOFORIDUA, GH",2013-09-29,0.02,77,,73
GHM00065459,"KOFORIDUA, GH",2013-09-30,0,75,,72
GHM00065459,"KOFORIDUA, GH",2013-10-01,,79,86,73
GHM00065459,"KOFORIDUA, GH",2013-10-02,,80,87,
GHM00065459,"KOFORIDUA, GH",2013-10-03,,76,89,
GHM00065459,"KOFORIDUA, GH",2013-10-04,,76,,
GHM00065459,"KOFORIDUA, GH",2013-10-05,,80,86,
GHM00065459,"KOFORIDUA, GH",2013-10-07,,79,,
GHM00065459,"KOFORIDUA, GH",2013-10-09,,81,89,
GHM00065459,"KOFORIDUA, GH",2013-10-11,0.43,79,,72
GHM00065459,"KOFORIDUA, GH",2013-10-13,,80,90,
GHM00065459,"KOFORIDUA, GH",2013-10-14,,80,89,
GHM00065459,"KOFORIDUA, GH",2013-10-16,,80,,
GHM00065459,"KOFORIDUA, GH",2013-10-18,,81,,
GHM00065459,"KOFORIDUA, GH",2013-10-19,0.04,82,,74
